CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,Rain,Radn,MaxT,MinT,Yieldkgha,NutrientStress,TempStress,WaterStress,SimulationName,id_trial
1,1,Field,2002-02-19 12:00:00,2002,50,,1,0,7.973184585571289,4.130000114440918,-5.639999866485596,0,0.3,0,1,Simulation,36
1,1,Field,2002-02-20 12:00:00,2002,51,,1,0,8.7667818069458,1.4500000476837158,-9.399999618530273,0,0.3,0,1,Simulation,36
1,1,Field,2002-02-21 12:00:00,2002,52,,1,0,11.061038970947266,6.349999904632568,-11.430000305175781,0,0.3,0,1,Simulation,36
1,1,Field,2002-02-22 12:00:00,2002,53,,1,0,9.811792373657227,5.730000019073486,-7.269999980926514,0,0.3,0,1,Simulation,36
1,1,Field,2002-02-23 12:00:00,2002,54,,1,0,6.018027305603027,3.299999952316284,-3.2799999713897705,0,0.3,0,1,Simulation,36
1,1,Field,2002-02-24 12:00:00,2002,55,,1,0,7.270676612854004,-3.890000104904175,-11.59000015258789,0,0.3,0,1,Simulation,36
1,1,Field,2002-02-25 12:00:00,2002,56,,1,0,7.21109676361084,-7.75,-15.140000343322754,0,0.3,0,1,Simulation,36
1,1,Field,2002-02-26 12:00:00,2002,57,,1,0,8.91930103302002,-8.170000076293945,-17.709999084472656,0,0.3,0,1,Simulation,36
1,1,Field,2002-02-27 12:00:00,2002,58,,1,0,12.208932876586914,-2.5399999618530273,-19.860000610351563,0,0.3,0,1,Simulation,36
1,1,Field,2002-02-28 12:00:00,2002,59,,1,0,9.158199310302734,-11.119999885559082,-20.950000762939453,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-01 12:00:00,2002,60,,1,0,11.666522979736328,-9.300000190734863,-23.59000015258789,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-02 12:00:00,2002,61,,1,0,10.37519645690918,-10.890000343322754,-22.110000610351563,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-03 12:00:00,2002,62,,1,0,12.831832885742188,-8.729999542236328,-25.34000015258789,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-04 12:00:00,2002,63,,1,0.6100000143051147,12.899185180664063,-5.449999809265137,-18.25,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-05 12:00:00,2002,64,,1,0,11.973999977111816,-6.369999885559082,-17.40999984741211,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-06 12:00:00,2002,65,,1,0,13.124383926391602,-8.569999694824219,-20.790000915527344,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-07 12:00:00,2002,66,,1,2.740000009536743,5.851646423339844,-11.550000190734863,-17.489999771118164,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-08 12:00:00,2002,67,,1,3.619999885559082,5.75043249130249,-10.90999984741211,-16.440000534057617,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-09 12:00:00,2002,68,,1,2.2200000286102295,5.1642680168151855,-12.039999961853027,-16.739999771118164,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-10 12:00:00,2002,69,,1,0,15.74029541015625,-8.449999809265137,-22.709999084472656,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-11 12:00:00,2002,70,,1,0,16.498775482177734,-3.7899999618530273,-19.690000534057617,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-12 12:00:00,2002,71,,1,0,17.83405303955078,9.229999542236328,-12.380000114440918,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-13 12:00:00,2002,72,,1,0,13.060022354125977,-0.2199999988079071,-10,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-14 12:00:00,2002,73,,1,0,10.046525955200195,-2.630000114440918,-9.489999771118164,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-15 12:00:00,2002,74,,1,0,17.20421600341797,2.049999952316284,-13.020000457763672,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-16 12:00:00,2002,75,,1,0,17.113788604736328,6.329999923706055,-8.300000190734863,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-17 12:00:00,2002,76,,1,0,13.731395721435547,5.550000190734863,-4.179999828338623,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-18 12:00:00,2002,77,,1,1.350000023841858,11.066489219665527,-0.9599999785423279,-8.149999618530273,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-19 12:00:00,2002,78,,1,0,14.655941009521484,-6.909999847412109,-16.850000381469727,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-20 12:00:00,2002,79,,1,1.440000057220459,10.72408676147461,-10.829999923706055,-17.309999465942383,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-21 12:00:00,2002,80,,1,0,15.970325469970703,-9.199999809265137,-19.899999618530273,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-22 12:00:00,2002,81,,1,0,19.070537567138672,-2.130000114440918,-17.100000381469727,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-23 12:00:00,2002,82,,1,0,18.22611427307129,-0.9100000262260437,-13.819999694824219,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-24 12:00:00,2002,83,,1,0,15.106939315795898,-6.039999961853027,-15.220000267028809,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-25 12:00:00,2002,84,,1,0,20.4822998046875,-1.2799999713897705,-17.760000228881836,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-26 12:00:00,2002,85,,1,0,20.599061965942383,2.990000009536743,-13.569999694824219,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-27 12:00:00,2002,86,,1,0,21.57424545288086,11.819999694824219,-7.929999828338623,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-28 12:00:00,2002,87,,1,0,18.504003524780273,10.859999656677246,-2.0899999141693115,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-29 12:00:00,2002,88,,1,0,16.390544891357422,8.470000267028809,-1.7899999618530273,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-30 12:00:00,2002,89,,1,0,13.971826553344727,3.880000114440918,-4.230000019073486,0,0.3,0,1,Simulation,36
1,1,Field,2002-03-31 12:00:00,2002,90,,1,0,18.359086990356445,2.25,-9.270000457763672,0,0.3,0,1,Simulation,36
1,1,Field,2002-04-01 12:00:00,2002,91,,1,3.0799999237060547,11.404540061950684,1.100000023841858,-7.53000020980835,0,0.3,0,1,Simulation,36
1,1,Field,2002-04-02 12:00:00,2002,92,,1,0,11.613544464111328,-3.0199999809265137,-9.029999732971191,0,0.3,0,1,Simulation,36
1,1,Field,2002-04-03 12:00:00,2002,93,,1,0,17.260055541992188,-2.740000009536743,-12.199999809265137,0,0.3,0,1,Simulation,36
1,1,Field,2002-04-04 12:00:00,2002,94,,1,0,22.13395881652832,0.550000011920929,-14.050000190734863,0,0.3,0,1,Simulation,36
1,1,Field,2002-04-05 12:00:00,2002,95,,1,0,21.880300521850586,2.509999990463257,-11.4399995803833,0,0.3,0,1,Simulation,36
1,1,Field,2002-04-06 12:00:00,2002,96,,1,0,21.492403030395508,7.710000038146973,-5.75,0,0.3,0,1,Simulation,36
1,1,Field,2002-04-07 12:00:00,2002,97,,1,0,16.383319854736328,5.860000133514404,-2.9000000953674316,0,0.3,0,1,Simulation,36
1,1,Field,2002-04-08 12:00:00,2002,98,,1,0,14.377008438110352,4.210000038146973,-3.2100000381469727,0,0.3,0,1,Simulation,36
1,1,Field,2002-04-09 12:00:00,2002,99,,1,2.5999999046325684,15.883373260498047,6.760000228881836,-5.71999979019165,0,0.3,0,1,Simulation,36
1,1,Field,2002-04-10 12:00:00,2002,100,,1,0,20.86532974243164,9.520000457763672,-2.380000114440918,0,0.3,0,1,Simulation,36
1,1,Field,2002-04-11 12:00:00,2002,101,,1,0,21.0177001953125,12.199999809265137,0.5600000023841858,0,0.3,0.18428569393498556,1,Simulation,36
1,1,Field,2002-04-12 12:00:00,2002,102,,1,0,25.865459442138672,21.219999313354492,0.05000000074505806,0,0.3,1,1,Simulation,36
1,1,Field,2002-04-13 12:00:00,2002,103,,1,0,21.388208389282227,20.299999237060547,4.800000190734863,0,0.3,1,1,Simulation,36
1,1,Field,2002-04-14 12:00:00,2002,104,,1,0,21.09615135192871,20.65999984741211,5.96999979019165,0,0.3,1,1,Simulation,36
1,1,Field,2002-04-15 12:00:00,2002,105,,1,0,20.338253021240234,21.5,8.100000381469727,0,0.3,1,1,Simulation,36
1,1,Field,2002-04-16 12:00:00,2002,106,,1,0,23.789648056030273,27.690000534057617,6.329999923706055,0,0.3,1,1,Simulation,36
1,1,Field,2002-04-17 12:00:00,2002,107,,1,0,21.951324462890625,19.850000381469727,4.119999885559082,0,0.3,1,1,Simulation,36
1,1,Field,2002-04-18 12:00:00,2002,108,,1,9.850000381469727,11.336840629577637,9.670000076293945,1.149999976158142,0,0.3,0,1,Simulation,36
1,1,Field,2002-04-19 12:00:00,2002,109,,1,0,19.729772567749023,5.260000228881836,-6.929999828338623,0,0.3,0,1,Simulation,36
1,1,Field,2002-04-20 12:00:00,2002,110,,1,0,18.42851448059082,6.119999885559082,-4.760000228881836,0,0.3,0,1,Simulation,36
1,1,Field,2002-04-21 12:00:00,2002,111,,1,0,13.795110702514648,5.130000114440918,-2.259999990463257,0,0.3,0,1,Simulation,36
1,1,Field,2002-04-22 12:00:00,2002,112,,1,0,19.75925064086914,8.789999961853027,-2.75,0,0.3,0,1,Simulation,36
1,1,Field,2002-04-23 12:00:00,2002,113,,1,5.179999828338623,18.6844425201416,20.139999389648438,0.38999998569488525,0,0.3,1,1,Simulation,36
1,1,Field,2002-04-24 12:00:00,2002,114,,1,0.949999988079071,15.879985809326172,6.96999979019165,-1.5499999523162842,0,0.3,0,1,Simulation,36
1,1,Field,2002-04-25 12:00:00,2002,115,,1,0,20.833106994628906,5.869999885559082,-6.130000114440918,0,0.3,0,1,Simulation,36
1,1,Field,2002-04-26 12:00:00,2002,116,,1,0,23.174551010131836,6.630000114440918,-7.510000228881836,0,0.3,0,1,Simulation,36
1,1,Field,2002-04-27 12:00:00,2002,117,,1,3.0299999713897705,8.819513320922852,3.240000009536743,-2.4600000381469727,0,0.3,0,1,Simulation,36
1,1,Field,2002-04-28 12:00:00,2002,118,,1,1.25,14.433713912963867,6.980000019073486,-0.03999999910593033,0,0.3,0,1,Simulation,36
1,1,Field,2002-04-29 12:00:00,2002,119,,1,0,21.635513305664063,12.119999885559082,0.2199999988079071,0,0.3,0.16357141626732688,1,Simulation,36
1,1,Field,2002-04-30 12:00:00,2002,120,,1,0,21.313989639282227,11.5600004196167,0.07999999821186066,0,0.3,0.0985714734664985,1,Simulation,36
1,1,Field,2002-05-01 12:00:00,2002,121,,1,0,16.159473419189453,6.269999980926514,-1.5800000429153442,0,0.3,0,1,Simulation,36
1,1,Field,2002-05-02 12:00:00,2002,122,,1,0,24.982969284057617,9.460000038146973,-5.880000114440918,0,0.3,0,1,Simulation,36
1,1,Field,2002-05-03 12:00:00,2002,123,,1,0,27.674224853515625,22.43000030517578,-0.6800000071525574,0,0.3,1,1,Simulation,36
1,1,Field,2002-05-04 12:00:00,2002,124,,1,2.6500000953674316,17.593263626098633,13.84000015258789,0.05999999865889549,0,0.3,0.3421428734436631,1,Simulation,36
1,1,Field,2002-05-05 12:00:00,2002,125,,1,5.809999942779541,12.125788688659668,8.470000267028809,0.4300000071525574,0,0.3,0,1,Simulation,36
1,1,Field,2002-05-06 12:00:00,2002,126,,1,5.820000171661377,10.511191368103027,5.539999961853027,-1.1399999856948853,0,0.3,0,1,Simulation,36
1,1,Field,2002-05-07 12:00:00,2002,127,,1,5.460000038146973,15.920782089233398,7.190000057220459,-3.9000000953674316,0,0.3,0,1,Simulation,36
1,1,Field,2002-05-08 12:00:00,2002,128,,1,13.829999923706055,7.719168186187744,4.090000152587891,-0.6299999952316284,0,0.3,0,1,Simulation,36
1,1,Field,2002-05-09 12:00:00,2002,129,,1,3.390000104904175,12.146401405334473,7.190000057220459,-0.5,0,0.3,0,1,Simulation,36
1,1,Field,2002-05-10 12:00:00,2002,130,,1,0,27.62900733947754,16.940000534057617,-1.7200000286102295,0,0.3,0.6107143419129507,1,Simulation,36
1,1,Field,2002-05-11 12:00:00,2002,131,,1,2.140000104904175,15.415194511413574,13.229999542236328,2.690000057220459,0,0.3,0.3707142387117658,1,Simulation,36
1,1,Field,2002-05-12 12:00:00,2002,132,,1,4.460000038146973,17.607223510742188,14.329999923706055,1.809999942779541,0,0.3,0.457142846924918,1,Simulation,36
1,1,Field,2002-05-13 12:00:00,2002,133,,1,0,23.42234230041504,15.800000190734863,3.5799999237060547,0,0.3,0.6778571605682373,1,Simulation,36
1,1,Field,2002-05-14 12:00:00,2002,134,,1,0,28.800466537475586,20.75,0.3700000047683716,0,0.3,1,1,Simulation,36
1,1,Field,2002-05-15 12:00:00,2002,135,,1,0,26.616640090942383,18.489999771118164,2.7699999809265137,0,0.3,0.9371428319386073,1,Simulation,36
1,1,Field,2002-05-16 12:00:00,2002,136,,1,0,24.47187042236328,10.680000305175781,-1.899999976158142,0,0.3,0,1,Simulation,36
1,1,Field,2002-05-17 12:00:00,2002,137,Sowing,1.999,0,26.255035400390625,11.229999542236328,-2.9700000286102295,0,0.3,0,1,Simulation,36
1,1,Field,2002-05-18 12:00:00,2002,138,Germination,2.0376646185640808,0,27.688392639160156,13.5,-2.809999942779541,0,0.3,0.20321428775787354,1,Simulation,36
1,1,Field,2002-05-19 12:00:00,2002,139,,2.080167399162103,0,27.46542739868164,14.380000114440918,-1.6299999952316284,0,0.3,0.33964286957468304,1,Simulation,36
1,1,Field,2002-05-20 12:00:00,2002,140,,2.138566090429852,0,28.98636817932129,18.479999542236328,-0.6100000143051147,0,0.3,0.8153570933001382,1,Simulation,36
1,1,Field,2002-05-21 12:00:00,2002,141,,2.2356530764690508,0,28.988306045532227,23.760000228881836,3.869999885559082,0,0.3,1,1,Simulation,36
1,1,Field,2002-05-22 12:00:00,2002,142,,2.3517211222129806,0,27.411544799804688,24.899999618530273,7.670000076293945,0,0.3,1,1,Simulation,36
1,1,Field,2002-05-23 12:00:00,2002,143,,2.3852178536547655,0,19.1072940826416,9.65999984741211,0.5899999737739563,0,0.3,0,1,Simulation,36
1,1,Field,2002-05-24 12:00:00,2002,144,,2.4240447099911133,0,28.430763244628906,14.1899995803833,-3.390000104904175,0,0.3,0.25642852272306166,1,Simulation,36
1,1,Field,2002-05-25 12:00:00,2002,145,,2.5025420045475846,0,27.19599723815918,19.920000076293945,3.7200000286102295,0,0.3,1,1,Simulation,36
1,1,Field,2002-05-26 12:00:00,2002,146,,2.6011348258164486,0,28.876644134521484,23.600000381469727,4.53000020980835,0,0.3,1,1,Simulation,36
1,1,Field,2002-05-27 12:00:00,2002,147,,2.7148141232687175,0,30.180185317993164,27,3.9800000190734863,0,0.3,1,1,Simulation,36
1,1,Field,2002-05-28 12:00:00,2002,148,,2.872897471828116,2.859999895095825,19.866548538208008,29.559999465942383,12.020000457763672,0,0.3,1,1,Simulation,36
1,1,Field,2002-05-29 12:00:00,2002,149,Emergence,3.021952790589312,3.009999990463257,19.0831356048584,29.489999771118164,13.050000190734863,0,1,1,1,Simulation,36
1,1,Field,2002-05-30 12:00:00,2002,150,,3.1297181117179647,0,26.205026626586914,30.690000534057617,13.630000114440918,0,1,1,1,Simulation,36
1,1,Field,2002-05-31 12:00:00,2002,151,,3.2304195001359033,0,27.888198852539063,30.579999923706055,11.079999923706055,0,1,1,1,Simulation,36
1,1,Field,2002-06-01 12:00:00,2002,152,,3.3232378405252296,0,25.737850189208984,28.010000228881836,11.5600004196167,0,1,1,1,Simulation,36
1,1,Field,2002-06-02 12:00:00,2002,153,,3.378731668235165,0,15.993334770202637,17.670000076293945,9.300000190734863,0,0.9999999999999998,1,1,Simulation,36
1,1,Field,2002-06-03 12:00:00,2002,154,,3.4366013984413684,0,17.089269638061523,18.489999771118164,9.59000015258789,0,1,1,1,Simulation,36
1,1,Field,2002-06-04 12:00:00,2002,155,,3.502801442899173,0,22.32072639465332,21.639999389648438,9.210000038146973,0,1,1,1,Simulation,36
1,1,Field,2002-06-05 12:00:00,2002,156,,3.5775212269840897,0,27.571842193603516,25.469999313354492,7.570000171661377,0,1,1,1,Simulation,36
1,1,Field,2002-06-06 12:00:00,2002,157,,3.681590162054108,0,28.344972610473633,31.239999771118164,11.470000267028809,0,0.9999999999999998,1,1,Simulation,36
1,1,Field,2002-06-07 12:00:00,2002,158,,3.7631496976073375,0,22.254945755004883,24.68000030517578,11.59000015258789,0,1,1,1,Simulation,36
1,1,Field,2002-06-08 12:00:00,2002,159,,3.843872195244423,42.81999969482422,20.162118911743164,26.59000015258789,8.5,0,1,1,1,Simulation,36
1,1,Field,2002-06-09 12:00:00,2002,160,,3.919838256532919,37.20000076293945,12.227858543395996,22.18000030517578,12.8100004196167,0,1,1,1,Simulation,36
1,1,Field,2002-06-10 12:00:00,2002,161,,3.987940221263704,2.8399999141693115,9.701424598693848,19.81999969482422,12.680000305175781,0,1,1,1,Simulation,36
1,1,Field,2002-06-11 12:00:00,2002,162,FloralInitiation,5,0,24.116350173950195,23.270000457763672,8.319999694824219,0,1,1,1,Simulation,36
1,1,Field,2002-06-12 12:00:00,2002,163,,5.051747236822046,2.7100000381469727,13.625096321105957,19.860000610351563,9.609999656677246,0,1,1,1,Simulation,36
1,1,Field,2002-06-13 12:00:00,2002,164,,5.056659235557543,3.5999999046325684,11.439620018005371,18.559999465942383,10.380000114440918,0,1,1,1,Simulation,36
1,1,Field,2002-06-14 12:00:00,2002,165,,5.0614129655273485,0,23.287424087524414,24.18000030517578,10.260000228881836,0,1,1,1,Simulation,36
1,1,Field,2002-06-15 12:00:00,2002,166,,5.0675237672977795,0,25.715478897094727,25.219999313354492,8.899999618530273,0,1,1,1,Simulation,36
1,1,Field,2002-06-16 12:00:00,2002,167,,5.07365910457198,0,23.90201759338379,24.889999389648438,10.300000190734863,0,0.9999999999999998,1,1,Simulation,36
1,1,Field,2002-06-17 12:00:00,2002,168,,5.079969354709776,0,22.157583236694336,26.940000534057617,13.59000015258789,0,1,1,1,Simulation,36
1,1,Field,2002-06-18 12:00:00,2002,169,,5.1346766146630936,8.289999961853027,15.422747611999512,28.1299991607666,15.699999809265137,0,1,1,1,Simulation,36
1,1,Field,2002-06-19 12:00:00,2002,170,,5.140902406525723,3.309999942779541,11.095599174499512,23.760000228881836,15.720000267028809,0,1,1,1,Simulation,36
1,1,Field,2002-06-20 12:00:00,2002,171,,5.146192908200379,0,22.03074836730957,23.860000610351563,11.460000038146973,0,1,1,1,Simulation,36
1,1,Field,2002-06-21 12:00:00,2002,172,,5.150878971902079,0,19.822492599487305,23.780000686645508,13,0,1,1,1,Simulation,36
1,1,Field,2002-06-22 12:00:00,2002,173,,5.155766622739113,24.989999771118164,11.065356254577637,25.219999313354492,17.31999969482422,0,0.9999999999999998,1,1,Simulation,36
1,1,Field,2002-06-23 12:00:00,2002,174,,5.161644219824627,0,16.892026901245117,26.65999984741211,17.530000686645508,0,1,1,1,Simulation,36
1,1,Field,2002-06-24 12:00:00,2002,175,,5.167880167882613,10.8100004196167,14.90211009979248,29.420000076293945,18.139999389648438,0,1,1,1,Simulation,36
1,1,Field,2002-06-25 12:00:00,2002,176,,5.230179723768732,0,21.240951538085938,30.209999084472656,18,0,1,1,1,Simulation,36
1,1,Field,2002-06-26 12:00:00,2002,177,,5.236349072085573,0,24.17723846435547,29.15999984741211,15.100000381469727,0,1,1,1,Simulation,36
1,1,Field,2002-06-27 12:00:00,2002,178,,5.241843489285068,0,24.234939575195313,31.260000228881836,16.799999237060547,0,1,1,1,Simulation,36
1,1,Field,2002-06-28 12:00:00,2002,179,,5.247995043496387,0,24.03497886657715,32.439998626708984,17.93000030517578,0,1,1,1,Simulation,36
1,1,Field,2002-06-29 12:00:00,2002,180,,5.319000740350857,1.8600000143051147,22.601255416870117,35.7599983215332,21.690000534057617,0,1,1,1,Simulation,36
1,1,Field,2002-06-30 12:00:00,2002,181,,5.326106500660988,0,19.81626319885254,31.770000457763672,20.770000457763672,0,1,1,1,Simulation,36
1,1,Field,2002-07-01 12:00:00,2002,182,,5.332630598257726,0,26.041343688964844,30.81999969482422,15.010000228881836,0,0.9999999999999998,1,1,Simulation,36
1,1,Field,2002-07-02 12:00:00,2002,183,,5.400543029534806,0,24.692554473876953,28.829999923706055,14.5600004196167,0,1,1,1,Simulation,36
1,1,Field,2002-07-03 12:00:00,2002,184,,5.405281879039772,0,26.992429733276367,29.020000457763672,12.039999961853027,0,1,1,1,Simulation,36
